Query	Subject	Evalue	PID	Subject_Pid	Coverage	Query_coverage
NODE_194_length_6656_cov_13.544004_1	COG1180	1.67e-34	0.2931	0.1962	0.6692	0.8406
NODE_213_length_5586_cov_13.205119_5	COG1514	1.93e-41	0.3187	0.3222	1.011	1.006
NODE_368_length_1977_cov_130.286842_2	COG0629	5.78e-26	0.3107	0.1916	0.6168	0.9279
NODE_2_length_162612_cov_78.117187_31	COG0110	4.51e-16	0.3	0.1421	0.4737	0.6338
NODE_2_length_162612_cov_78.117187_171	COG4746	2.09e-38	0.7468	0.7375	0.9875	0.9875
NODE_4_length_156707_cov_15.332159_9	COG1163	1.81e-169	0.5136	0.5178	1.008	1.003
NODE_4_length_156707_cov_15.332159_78	COG0215	0	0.5043	0.5108	1.013	1.009
NODE_4_length_156707_cov_15.332159_134	COG0141	0	0.5361	0.5247	0.9788	1.005
NODE_4_length_156707_cov_15.332159_135	COG0855	0	0.4708	0.4626	0.9828	0.9913
NODE_5_length_138743_cov_15.678321_48	COG0129	0	0.5446	0.5304	0.9739	1.02
NODE_5_length_138743_cov_15.678321_104	COG0407	1.71e-61	0.2549	0.2585	1.014	1.038
NODE_7_length_116193_cov_15.825812_106	COG0155	3.98e-89	0.2739	0.2588	0.9451	0.9359
NODE_8_length_112668_cov_91.537734_36	COG3383	0	0.4091	0.3957	0.9673	1.057
NODE_9_length_111157_cov_16.817258_35	COG0730	1.01e-27	0.2857	0.3023	1.058	0.9964
NODE_10_length_107865_cov_90.702212_66	COG1136	1.68e-109	0.5591	0.5442	0.9735	0.991
NODE_10_length_107865_cov_90.702212_70	COG1408	1.57e-38	0.2915	0.2782	0.9542	0.961
NODE_13_length_68512_cov_85.489369_47	COG1855	0	0.5657	0.5844	1.033	0.9952
NODE_20_length_53612_cov_15.351191_19	COG4231	1.61e-11	0.3898	0.03594	0.09219	1.054
NODE_21_length_49183_cov_77.902150_30	COG1443	1.93e-17	0.2595	0.2216	0.8541	0.4438
NODE_24_length_43940_cov_88.632788_25	COG5495	4.64e-13	0.2131	0.1799	0.8443	0.9385
NODE_27_length_41000_cov_82.492266_1	COG4251	2.51e-49	0.5752	0.08667	0.1507	0.9187
NODE_31_length_37357_cov_13.731411_2	COG5012	1.5e-73	0.4747	0.4537	0.9559	1.009
NODE_34_length_36600_cov_71.846864_20	COG1066	0	0.4644	0.4583	0.9868	0.9978
NODE_35_length_35877_cov_118.067291_23	COG0186	1.49e-30	0.5294	0.5172	0.977	0.9884
NODE_40_length_31484_cov_80.441940_19	COG0641	2.07e-105	0.2787	0.2698	0.9683	0.9632
NODE_62_length_25314_cov_100.626540_14	COG5016	2.69e-76	0.3029	0.3157	1.042	0.841
NODE_69_length_24033_cov_113.446443_6	COG0172	1.05e-170	0.4674	0.4685	1.002	1.012
NODE_70_length_23870_cov_69.754760_19	COG3291	8.47e-12	0.4333	0.1313	0.303	0.1176
NODE_78_length_21976_cov_14.470798_5	COG1239	1.98e-119	0.5015	0.3853	0.7683	0.9969
NODE_81_length_20764_cov_83.266593_7	COG0125	2.55e-41	0.3348	0.3702	1.106	1
NODE_98_length_17144_cov_108.543857_11	COG0262	1.22e-47	0.4589	0.4012	0.8743	0.9125
NODE_101_length_16387_cov_16.036787_3	COG1931	4.02e-39	0.4135	0.3929	0.95	1.023
NODE_113_length_15166_cov_86.275366_16	COG4024	2.32e-36	0.2601	0.2661	1.023	0.878
NODE_122_length_13567_cov_86.434618_11	COG0468	2.65e-111	0.5965	0.6093	1.022	0.8507
NODE_122_length_13567_cov_86.434618_12	COG1225	3.06e-77	0.5229	0.5096	0.9745	0.9935
NODE_126_length_13091_cov_95.183879_5	COG2177	6.54e-31	0.2327	0.2155	0.9259	0.945
NODE_128_length_12757_cov_82.799054_8	COG1705	8.45e-39	0.3377	0.2587	0.7662	0.5
NODE_129_length_12742_cov_98.684801_3	COG0737	5.17e-63	0.2841	0.2495	0.8781	0.9303
NODE_140_length_11264_cov_15.934746_12	COG0565	2.02e-82	0.3688	0.3719	1.008	1.025
NODE_222_length_5281_cov_96.693889_1	COG0610	6.11e-17	0.259	0.0447	0.1726	0.9171
NODE_700_length_365_cov_4.690972_1	COG1985	2.31e-38	0.4495	0.2248	0.5	0.982
NODE_704_length_361_cov_40.809859_1	COG4198	1.43e-13	0.6774	0.05185	0.07654	0.9688
NODE_1_length_174676_cov_75.610868_48	COG1541	0	0.5698	0.5594	0.9817	0.9885
NODE_1_length_174676_cov_75.610868_69	COG0438	1.78e-32	0.2278	0.2493	1.094	1.037
NODE_1_length_174676_cov_75.610868_97	COG0177	8.53e-96	0.5056	0.4313	0.8531	0.9045
NODE_3_length_156794_cov_85.676493_28	COG1844	1.39e-38	0.5431	0.504	0.928	0.9915
NODE_3_length_156794_cov_85.676493_144	COG1216	1.31e-60	0.2849	0.3213	1.128	1.03
NODE_4_length_156707_cov_15.332159_64	COG1773	1.32e-11	0.4706	0.4364	0.9273	1.133
NODE_4_length_156707_cov_15.332159_133	COG0569	6.93e-32	0.2751	0.28	1.018	0.5089
NODE_7_length_116193_cov_15.825812_28	COG0018	5.37e-179	0.3694	0.3847	1.042	1.029
NODE_7_length_116193_cov_15.825812_92	COG3875	1.04e-70	0.329	0.2979	0.9054	0.9251
NODE_7_length_116193_cov_15.825812_103	COG0102	1.5e-32	0.3481	0.3176	0.9122	0.9507
NODE_8_length_112668_cov_91.537734_62	COG3585	5.47e-14	0.4118	0.4058	0.9855	0.9855
NODE_12_length_102272_cov_16.001243_89	COG1828	1.34e-22	0.45	0.4337	0.9639	1
NODE_13_length_68512_cov_85.489369_8	COG1980	0	0.726	0.7182	0.9892	0.9946
NODE_15_length_61306_cov_84.763935_31	COG0237	7.06e-21	0.2359	0.2289	0.9701	1.127
NODE_16_length_61116_cov_84.262029_49	COG2068	1.25e-24	0.2262	0.2513	1.111	0.9955
NODE_21_length_49183_cov_77.902150_28	COG1262	3.91e-11	0.2256	0.1178	0.5223	0.519
NODE_23_length_45256_cov_14.588791_32	COG0079	5.43e-97	0.3625	0.3371	0.9298	0.9622
NODE_25_length_43588_cov_89.433017_10	COG1995	5.88e-111	0.3897	0.3886	0.997	0.9298
NODE_31_length_37357_cov_13.731411_29	COG2226	5.34e-12	0.2672	0.1303	0.4874	0.5395
NODE_35_length_35877_cov_118.067291_24	COG0093	8.7e-73	0.7377	0.7377	1	0.9919
NODE_38_length_32562_cov_74.891242_21	COG0020	3.83e-118	0.5297	0.5102	0.9633	0.9555
NODE_38_length_32562_cov_74.891242_25	COG0796	4.21e-92	0.3755	0.3532	0.9405	0.9511
NODE_43_length_30340_cov_108.852394_20	COG0438	1.09e-35	0.2205	0.2257	1.024	1.026
NODE_43_length_30340_cov_108.852394_25	COG2768	1.93e-11	0.3846	0.0565	0.1469	0.9286
NODE_64_length_24987_cov_69.371618_17	COG0445	0	0.5224	0.5266	1.008	1
NODE_70_length_23870_cov_69.754760_4	COG4252	1.16e-15	0.2005	0.2025	1.01	0.9506
NODE_70_length_23870_cov_69.754760_10	COG1611	2.4e-33	0.3085	0.2829	0.9171	0.9741
NODE_75_length_23096_cov_79.401103_24	COG0076	1.44e-151	0.3837	0.3696	0.963	0.9506
NODE_89_length_18731_cov_68.749759_2	COG0313	7.67e-118	0.5261	0.44	0.8364	1
NODE_99_length_17036_cov_100.009611_12	COG1905	2.1e-55	0.4314	0.4125	0.9563	0.9563
NODE_134_length_12151_cov_82.742587_1	COG0540	4.18e-145	0.4791	0.4715	0.9842	1.01
NODE_140_length_11264_cov_15.934746_13	COG1701	2.14e-90	0.5105	0.4766	0.9336	1.004
NODE_144_length_10623_cov_104.355964_5	COG0184	3.66e-32	0.5568	0.5506	0.9888	0.9565
NODE_157_length_9394_cov_83.787163_5	COG1284	4.47e-55	0.3533	0.3668	1.038	1.003
NODE_180_length_7359_cov_88.482422_1	COG0331	3.24e-134	0.5256	0.4968	0.9452	1.007
NODE_211_length_5659_cov_92.067359_3	COG0642	3.82e-41	0.2769	0.2143	0.7738	0.3408
NODE_239_length_4616_cov_75.747742_4	COG1011	1.43e-25	0.2326	0.2183	0.9389	1.039
NODE_270_length_3703_cov_23.477110_3	COG1835	1.02e-18	0.1754	0.1736	0.9896	0.977
NODE_302_length_2979_cov_41.533081_2	COG2021	2.59e-180	0.5288	0.5245	0.9918	0.748
NODE_735_length_333_cov_1.058594_1	COG0093	1.36e-62	0.7182	0.6475	0.9016	0.991
NODE_1_length_174676_cov_75.610868_116	COG1584	2.48e-63	0.5158	0.4734	0.9179	0.9548
NODE_3_length_156794_cov_85.676493_41	COG0517	1.42e-15	0.2869	0.2992	1.043	0.9037
NODE_3_length_156794_cov_85.676493_115	COG0824	8.2e-35	0.2824	0.2701	0.9562	0.8851
NODE_3_length_156794_cov_85.676493_164	COG1142	1.87e-13	0.3579	0.2061	0.5758	0.2184
NODE_4_length_156707_cov_15.332159_20	COG0674	9e-99	0.337	0.3397	1.008	0.9436
NODE_4_length_156707_cov_15.332159_55	COG0770	1.65e-14	0.2011	0.1552	0.7716	0.8657
NODE_6_length_125980_cov_87.281550_59	COG2133	1.15e-29	0.2492	0.193	0.7744	0.6867
NODE_7_length_116193_cov_15.825812_86	COG0142	1.61e-90	0.409	0.3975	0.972	0.9371
NODE_8_length_112668_cov_91.537734_34	COG0599	3.61e-13	0.3011	0.2258	0.75	0.8455
NODE_10_length_107865_cov_90.702212_88	COG0652	3.47e-63	0.5214	0.462	0.8861	0.9859
NODE_11_length_105680_cov_79.303012_53	COG0125	9.48e-35	0.3103	0.3029	0.976	1.086
NODE_12_length_102272_cov_16.001243_44	COG1850	4.05e-115	0.4195	0.4009	0.9557	0.9903
NODE_16_length_61116_cov_84.262029_18	COG0079	1.98e-123	0.389	0.3989	1.025	0.9946
NODE_18_length_57661_cov_83.486854_55	COG4029	3.66e-51	0.5259	0.5	0.9507	0.7803
NODE_19_length_54512_cov_14.152824_24	COG1634	1.31e-59	0.379	0.3578	0.944	0.9865
NODE_20_length_53612_cov_15.351191_16	COG0517	1.44e-18	0.3781	0.3846	1.017	0.422
NODE_22_length_46028_cov_91.703641_28	COG0517	1.31e-22	0.3672	0.4017	1.094	0.4672
NODE_26_length_43493_cov_69.576032_15	COG3359	2.98e-46	0.2756	0.3094	1.122	0.9873
NODE_26_length_43493_cov_69.576032_30	COG1383	7.97e-27	0.65	0.527	0.8108	0.9524
NODE_27_length_41000_cov_82.492266_32	COG0028	0	0.551	0.56	1.016	0.9588
NODE_29_length_39564_cov_89.439512_2	COG1244	1.48e-105	0.3959	0.3827	0.9665	0.9719
NODE_36_length_34693_cov_81.086492_12	COG1042	1.3e-90	0.3184	0.3328	1.045	0.9111
NODE_36_length_34693_cov_81.086492_19	COG0177	4.22e-96	0.4857	0.4834	0.9953	0.9767
NODE_46_length_29871_cov_96.370142_15	COG0550	0	0.4682	0.5035	1.075	0.8087
NODE_69_length_24033_cov_113.446443_11	COG5421	1.6e-16	0.2361	0.1854	0.7854	0.732
NODE_80_length_21122_cov_73.829936_3	COG0304	3.95e-97	0.3318	0.3447	1.039	1.007
NODE_86_length_19578_cov_79.157889_10	COG0493	1.34e-165	0.4349	0.4311	0.9912	0.9721
NODE_99_length_17036_cov_100.009611_18	COG1899	4.27e-29	0.2323	0.2264	0.9748	0.9509
NODE_101_length_16387_cov_16.036787_16	COG0041	2.38e-60	0.4938	0.4877	0.9877	1
NODE_112_length_15182_cov_64.197881_9	COG0367	2.14e-64	0.2358	0.2675	1.135	0.984
NODE_130_length_12731_cov_76.522681_2	COG0745	9.51e-79	0.387	0.3886	1.004	1
NODE_145_length_10581_cov_84.191927_2	COG1581	5.55e-41	0.6667	0.6593	0.989	0.9783
NODE_157_length_9394_cov_83.787163_8	COG0745	1.48e-65	0.3556	0.3493	0.9825	0.9454
NODE_180_length_7359_cov_88.482422_6	COG0568	3.15e-78	0.4218	0.3392	0.8041	0.945
NODE_219_length_5368_cov_89.483273_3	COG1208	6.76e-48	0.3279	0.2235	0.6816	0.9606
NODE_310_length_2875_cov_4.140815_1	COG3410	7.15e-23	0.2879	0.199	0.6911	1.015
NODE_323_length_2677_cov_55.729231_1	COG5483	6.39e-27	0.3436	0.308	0.8962	0.8662
NODE_501_length_623_cov_18.432234_1	COG0596	8.52e-21	0.2316	0.1454	0.6277	0.9779
NODE_582_length_501_cov_10.339623_1	COG0178	1.61e-89	0.5928	0.1059	0.1786	1.006
NODE_1118_length_191_cov_36.728070_1	COG4198	1.43e-13	0.6774	0.05185	0.07654	0.9688
NODE_1_length_174676_cov_75.610868_25	COG1413	7.84e-26	0.2866	0.2806	0.9791	0.6735
NODE_1_length_174676_cov_75.610868_119	COG4740	1.55e-58	0.4195	0.4148	0.9886	0.9667
NODE_2_length_162612_cov_78.117187_62	COG0052	3.12e-71	0.3102	0.3016	0.9722	1.231
NODE_3_length_156794_cov_85.676493_53	COG0462	7.99e-109	0.4181	0.3981	0.9522	1.031
NODE_3_length_156794_cov_85.676493_171	COG2258	1.44e-24	0.2802	0.2095	0.7476	1.061
NODE_4_length_156707_cov_15.332159_81	COG0436	1.02e-119	0.375	0.3664	0.9771	0.9552
NODE_4_length_156707_cov_15.332159_98	COG0104	0	0.5344	0.5419	1.014	1.002
NODE_5_length_138743_cov_15.678321_9	COG2608	7.84e-18	0.4225	0.4225	1	0.9467
NODE_7_length_116193_cov_15.825812_68	COG0446	1.01e-65	0.3143	0.3181	1.012	0.9333
NODE_9_length_111157_cov_16.817258_23	COG0361	3.84e-23	0.2676	0.2533	0.9467	0.6455
NODE_11_length_105680_cov_79.303012_45	COG1241	0	0.5068	0.4912	0.9692	0.965
NODE_11_length_105680_cov_79.303012_66	COG2239	1.96e-81	0.3302	0.2373	0.7184	0.9701
NODE_12_length_102272_cov_16.001243_31	COG1005	1.42e-93	0.4	0.3916	0.9789	0.8333
NODE_12_length_102272_cov_16.001243_65	COG1096	1.53e-54	0.4033	0.3883	0.9628	0.9679
NODE_12_length_102272_cov_16.001243_110	COG0532	7.2e-158	0.3263	0.3654	1.12	0.9794
NODE_13_length_68512_cov_85.489369_66	COG2018	5.4e-13	0.3103	0.3025	0.9748	0.2802
NODE_25_length_43588_cov_89.433017_1	COG0669	5.55e-57	0.4286	0.3585	0.8365	0.9366
NODE_26_length_43493_cov_69.576032_3	COG1468	5.55e-31	0.3636	0.3368	0.9263	1.017
NODE_29_length_39564_cov_89.439512_10	COG0037	1.08e-65	0.2972	0.2852	0.9597	0.9051
NODE_30_length_38810_cov_89.773191_27	COG4659	2.59e-33	0.3056	0.2821	0.9231	0.8108
NODE_52_length_28942_cov_86.086333_15	COG0310	9e-48	0.3971	0.3971	1	0.9488
NODE_59_length_25699_cov_33.101163_12	COG1332	1.38e-26	0.1895	0.1951	1.03	1.035
NODE_81_length_20764_cov_83.266593_6	COG2259	9.49e-12	0.246	0.2183	0.8873	0.2447
NODE_87_length_19394_cov_15.324377_12	COG0550	9.41e-177	0.3511	0.3702	1.054	0.7929
NODE_88_length_18877_cov_14.061383_19	COG0451	3.59e-42	0.2538	0.2675	1.054	0.9298
NODE_89_length_18731_cov_68.749759_5	COG1435	2.13e-70	0.4175	0.403	0.9652	1.005
NODE_99_length_17036_cov_100.009611_16	COG1166	3.05e-31	0.2136	0.1825	0.8543	1.195
NODE_120_length_13670_cov_62.187449_3	COG3291	1.07e-20	0.4753	0.1616	0.3401	0.08396
NODE_145_length_10581_cov_84.191927_6	COG1695	1.62e-20	0.3025	0.2609	0.8623	0.7438
NODE_162_length_8813_cov_11.472527_4	COG0115	9.48e-81	0.3754	0.3873	1.032	0.9513
NODE_172_length_7716_cov_91.486189_2	COG0443	0	0.5607	0.5665	1.01	0.936
NODE_188_length_6988_cov_94.756330_2	COG0739	4.23e-46	0.3105	0.278	0.8953	0.7607
NODE_188_length_6988_cov_94.756330_4	COG1373	8.02e-33	0.2318	0.2236	0.9648	1.011
NODE_279_length_3532_cov_25.744139_5	COG0463	2.74e-16	0.1883	0.1546	0.8213	0.9676
NODE_478_length_737_cov_1.993939_1	COG1222	3.37e-49	0.5188	0.17	0.3276	1.023
NODE_899_length_262_cov_2.681081_1	COG0148	1.23e-38	0.6163	0.1253	0.2033	1
NODE_1_length_174676_cov_75.610868_169	COG1437	2.06e-56	0.4778	0.4831	1.011	1
NODE_2_length_162612_cov_78.117187_39	COG2875	6.57e-142	0.5794	0.5748	0.9921	0.996
NODE_2_length_162612_cov_78.117187_77	COG1422	2.92e-30	0.3378	0.2488	0.7363	0.7437
NODE_2_length_162612_cov_78.117187_116	COG3364	1.7e-21	0.3663	0.3304	0.9018	0.9712
NODE_3_length_156794_cov_85.676493_161	COG3260	2.97e-70	0.5454	0.4865	0.8919	0.8
NODE_4_length_156707_cov_15.332159_105	COG0017	7.03e-172	0.4379	0.446	1.018	1.018
NODE_5_length_138743_cov_15.678321_123	COG1833	5.93e-33	0.4706	0.3636	0.7727	0.6892
NODE_9_length_111157_cov_16.817258_8	COG0329	5.05e-130	0.5256	0.5151	0.9799	1.01
NODE_9_length_111157_cov_16.817258_9	COG0527	1.06e-118	0.356	0.3624	1.018	1.011
NODE_9_length_111157_cov_16.817258_53	COG3968	0	0.4543	0.4599	1.012	0.9696
NODE_9_length_111157_cov_16.817258_91	COG0085	0	0.3137	0.3613	1.152	1.018
NODE_10_length_107865_cov_90.702212_47	COG0054	8.29e-51	0.3357	0.3092	0.9211	1.037
NODE_11_length_105680_cov_79.303012_69	COG0501	2.09e-50	0.3379	0.3245	0.9603	0.9732
NODE_12_length_102272_cov_16.001243_12	COG1178	1.11e-64	0.2472	0.2481	1.004	0.9927
NODE_12_length_102272_cov_16.001243_26	COG1009	4.63e-151	0.3767	0.4158	1.104	0.9781
NODE_12_length_102272_cov_16.001243_27	COG0713	3.1e-26	0.52	0.52	1	0.9091
NODE_13_length_68512_cov_85.489369_36	COG2053	2.44e-30	0.7353	0.7246	0.9855	0.9855
NODE_31_length_37357_cov_13.731411_10	COG5598	2.04e-126	0.3625	0.2205	0.6084	0.9581
NODE_31_length_37357_cov_13.731411_27	COG2409	2.3e-67	0.2091	0.2166	1.036	1.09
NODE_33_length_36654_cov_88.376657_20	COG0472	1.82e-60	0.3417	0.4263	1.248	0.9614
NODE_34_length_36600_cov_71.846864_16	COG0414	5.52e-113	0.4116	0.4	0.9719	0.9823
NODE_35_length_35877_cov_118.067291_19	COG0091	3.77e-34	0.4453	0.475	1.067	0.9014
NODE_43_length_30340_cov_108.852394_6	COG0811	2.05e-31	0.2932	0.2593	0.8843	0.6971
NODE_53_length_28243_cov_80.347582_18	COG2217	4.2e-169	0.3576	0.2482	0.6942	1.016
NODE_65_length_24649_cov_13.471268_7	COG0630	1.04e-49	0.321	0.3045	0.9487	0.5086
NODE_78_length_21976_cov_14.470798_7	COG0790	8.89e-27	0.2689	0.2192	0.8151	0.8947
NODE_88_length_18877_cov_14.061383_5	COG4933	6.48e-25	0.2845	0.2823	0.9919	1
NODE_98_length_17144_cov_108.543857_14	COG4799	0	0.5392	0.5361	0.9943	1.016
NODE_101_length_16387_cov_16.036787_7	COG1395	8.2e-81	0.4164	0.4217	1.013	1.003
NODE_197_length_6402_cov_97.396364_6	COG0438	1.12e-44	0.2791	0.2205	0.79	0.7082
NODE_198_length_6367_cov_114.826550_2	COG4637	1.99e-64	0.2715	0.2708	0.9973	1.045
NODE_240_length_4546_cov_92.444171_3	COG0794	3.57e-77	0.4874	0.4802	0.9851	0.6104
NODE_383_length_1747_cov_86.838922_2	COG0005	4.31e-89	0.3968	0.374	0.9427	1
NODE_547_length_547_cov_4.325532_1	COG3410	1.74e-22	0.2879	0.199	0.6911	1.015
NODE_551_length_542_cov_24.808602_2	COG0488	2.38e-32	0.5132	0.07359	0.1434	0.8261
NODE_631_length_439_cov_5.914365_2	COG3593	5.66e-11	0.4783	0.03787	0.07917	0.92
NODE_799_length_296_cov_1.652968_1	COG4992	1.5e-16	0.3173	0.08168	0.2574	1.061
NODE_1_length_174676_cov_75.610868_29	COG0515	3.27e-37	0.3	0.2187	0.7292	0.3714
NODE_2_length_162612_cov_78.117187_97	COG0091	7.29e-41	0.3333	0.4083	1.225	0.9608
NODE_2_length_162612_cov_78.117187_130	COG1032	9.35e-59	0.2598	0.2571	0.9898	0.9436
NODE_2_length_162612_cov_78.117187_147	COG4010	3.66e-50	0.4678	0.4706	1.006	0.95
NODE_2_length_162612_cov_78.117187_166	COG1028	3.39e-65	0.3953	0.3984	1.008	1
NODE_5_length_138743_cov_15.678321_14	COG0162	1.65e-85	0.2603	0.2369	0.9102	1.028
NODE_5_length_138743_cov_15.678321_98	COG1078	1.3e-100	0.3258	0.3444	1.057	1.023
NODE_7_length_116193_cov_15.825812_11	COG1150	1.25e-52	0.4759	0.3538	0.7436	0.8788
NODE_11_length_105680_cov_79.303012_95	COG1533	2.63e-53	0.3136	0.303	0.9663	0.9631
NODE_13_length_68512_cov_85.489369_38	COG2036	1.92e-22	0.5882	0.4396	0.7473	0.9855
NODE_13_length_68512_cov_85.489369_48	COG0139	1.16e-57	0.5413	0.5315	0.982	0.8074
NODE_15_length_61306_cov_84.763935_43	COG2146	1.1e-21	0.3119	0.3208	1.028	0.9909
NODE_17_length_60787_cov_93.076972_25	COG0043	1.93e-170	0.3987	0.3753	0.9413	0.7728
NODE_19_length_54512_cov_14.152824_49	COG2240	5.63e-46	0.2536	0.2491	0.9822	0.6133
NODE_26_length_43493_cov_69.576032_23	COG0459	0	0.4757	0.4676	0.9828	0.9432
NODE_35_length_35877_cov_118.067291_21	COG0197	2.46e-68	0.6159	0.5822	0.9452	0.9718
NODE_35_length_35877_cov_118.067291_31	COG0098	1.14e-57	0.5349	0.5083	0.9503	0.9942
NODE_48_length_29403_cov_87.015549_17	COG2865	5.42e-16	0.2829	0.09208	0.3255	0.6847
NODE_53_length_28243_cov_80.347582_6	COG1602	1.01e-151	0.4347	0.4055	0.9328	0.9615
NODE_56_length_26632_cov_79.162493_2	COG2020	7.49e-24	0.3729	0.2353	0.631	0.5488
NODE_60_length_25696_cov_87.296382_13	COG0183	1.74e-129	0.4258	0.4464	1.048	1.022
NODE_66_length_24400_cov_88.322904_8	COG0265	1.67e-93	0.4106	0.4035	0.9827	0.7002
NODE_67_length_24356_cov_78.907986_16	COG2078	1.39e-82	0.5556	0.5172	0.931	1.011
NODE_74_length_23217_cov_90.457260_17	COG5256	0	0.6262	0.6262	1	1.034
NODE_88_length_18877_cov_14.061383_3	COG1239	1.5e-52	0.3186	0.2388	0.7494	0.5096
NODE_90_length_18646_cov_86.237923_8	COG2143	3.43e-11	0.2011	0.1923	0.956	0.521
NODE_93_length_18093_cov_92.739842_11	COG0491	2.57e-18	0.1841	0.1746	0.9484	0.8475
NODE_95_length_17589_cov_99.665315_5	COG1087	5.38e-159	0.4375	0.4468	1.021	0.9767
NODE_99_length_17036_cov_100.009611_13	COG0563	2.54e-48	0.3777	0.3989	1.056	0.9741
NODE_102_length_16317_cov_74.125554_2	COG0781	3.54e-28	0.3308	0.2914	0.8808	0.4209
NODE_107_length_15495_cov_82.436373_2	COG0153	8.98e-116	0.5093	0.3513	0.6897	0.9818
NODE_117_length_14156_cov_88.379643_8	COG2148	3.29e-80	0.446	0.4204	0.9425	0.4571
NODE_123_length_13522_cov_7.110450_3	COG1208	6.49e-63	0.2724	0.2039	0.7486	1.031
NODE_385_length_1717_cov_129.815854_1	COG4260	6.86e-74	0.3392	0.2812	0.829	0.7526
NODE_435_length_1119_cov_111.173704_1	COG2801	1.95e-23	0.2632	0.2155	0.819	0.7692
NODE_464_length_836_cov_10.238472_2	COG0450	3.92e-82	0.393	0.4072	1.036	0.8445
NODE_1_length_174676_cov_75.610868_94	COG0525	0	0.4113	0.3991	0.9704	0.9616
NODE_2_length_162612_cov_78.117187_3	COG1407	1.04e-63	0.355	0.3489	0.983	0.939
NODE_3_length_156794_cov_85.676493_27	COG1813	8.65e-43	0.3758	0.3758	1	1.078
NODE_3_length_156794_cov_85.676493_126	COG2524	9.58e-18	0.2922	0.1531	0.5238	0.9686
NODE_4_length_156707_cov_15.332159_44	COG2875	6.73e-137	0.5623	0.5512	0.9803	0.9842
NODE_4_length_156707_cov_15.332159_50	COG1122	1.26e-86	0.4487	0.4468	0.9957	0.6174
NODE_4_length_156707_cov_15.332159_86	COG0108	6.84e-73	0.3587	0.3941	1.099	0.9409
NODE_4_length_156707_cov_15.332159_136	COG0248	1.03e-107	0.3699	0.315	0.8516	0.8152
NODE_7_length_116193_cov_15.825812_39	COG1102	2.46e-67	0.4624	0.4469	0.9665	0.9611
NODE_8_length_112668_cov_91.537734_40	COG1143	1.79e-12	0.3677	0.1454	0.3953	0.1915
NODE_9_length_111157_cov_16.817258_77	COG2511	0	0.5072	0.5024	0.9905	1.006
NODE_10_length_107865_cov_90.702212_26	COG2139	5.01e-39	0.617	0.5918	0.9592	0.9691
NODE_10_length_107865_cov_90.702212_43	COG0043	1.1e-155	0.3472	0.3333	0.9602	1.053
NODE_14_length_68432_cov_66.540765_55	COG1432	7e-38	0.3292	0.2928	0.8895	0.9758
NODE_18_length_57661_cov_83.486854_31	COG1741	1.23e-87	0.4007	0.4239	1.058	1.007
NODE_26_length_43493_cov_69.576032_28	COG0329	8.35e-117	0.4448	0.4448	1	1.003
NODE_33_length_36654_cov_88.376657_19	COG0771	1.77e-138	0.3511	0.3527	1.004	1
NODE_35_length_35877_cov_118.067291_45	COG0459	0	0.4612	0.4771	1.034	0.9927
NODE_41_length_31138_cov_100.698754_12	COG0244	6.34e-24	0.3506	0.3486	0.9943	1.006
NODE_71_length_23597_cov_66.080230_22	COG0282	0	0.559	0.5505	0.9848	1
NODE_90_length_18646_cov_86.237923_7	COG2195	5.03e-104	0.3152	0.3647	1.157	0.9836
NODE_94_length_17947_cov_82.703581_5	COG5423	1.16e-44	0.3833	0.4132	1.078	0.9626
NODE_101_length_16387_cov_16.036787_11	COG0289	2.09e-101	0.4963	0.5075	1.023	1.023
NODE_104_length_15774_cov_97.478117_3	COG0131	3.11e-107	0.5825	0.5795	0.9949	1.005
NODE_106_length_15625_cov_81.699961_12	COG0152	3.29e-67	0.3127	0.3482	1.113	0.8703
NODE_109_length_15321_cov_57.529389_4	COG1466	3.29e-28	0.2595	0.2455	0.9461	0.9461
NODE_138_length_11390_cov_83.137806_8	COG0204	2.83e-24	0.2477	0.2078	0.8392	0.4592
NODE_255_length_3982_cov_96.928297_1	COG3590	0	0.419	0.419	1	0.9561
NODE_1_length_174676_cov_75.610868_51	COG0450	8.27e-85	0.402	0.4124	1.026	0.869
NODE_3_length_156794_cov_85.676493_124	COG0034	0	0.5396	0.5362	0.9936	1.004
NODE_4_length_156707_cov_15.332159_66	COG0546	1.47e-33	0.2963	0.2909	0.9818	1.049
NODE_4_length_156707_cov_15.332159_71	COG0790	6.68e-40	0.311	0.2705	0.8699	1.033
NODE_5_length_138743_cov_15.678321_12	COG1784	1.02e-46	0.3254	0.3468	1.066	0.9929
NODE_5_length_138743_cov_15.678321_31	COG1941	2.99e-56	0.3177	0.3846	1.211	0.724
NODE_5_length_138743_cov_15.678321_91	COG0396	5.41e-91	0.3852	0.3944	1.024	1.016
NODE_5_length_138743_cov_15.678321_105	COG2043	2.95e-61	0.3532	0.3249	0.9198	0.9198
NODE_6_length_125980_cov_87.281550_18	COG4056	1.16e-105	0.6884	0.6716	0.9755	1
NODE_6_length_125980_cov_87.281550_43	COG1323	3.37e-60	0.3438	0.338	0.9832	0.9617
NODE_8_length_112668_cov_91.537734_42	COG1153	6.32e-39	0.4567	0.4531	0.9922	0.7056
NODE_10_length_107865_cov_90.702212_94	COG1109	3.58e-98	0.302	0.2909	0.9634	1.028
NODE_10_length_107865_cov_90.702212_99	COG1010	5.37e-109	0.4855	0.4699	0.9679	0.6789
